Rating,Publication Cost,ISBN,Book Title,Year,Genres,Link,Total Revenue,Book URL
4.08,218.0,0786931582,"Time of the Twins (Dragonlance: Legends, #1)",1986,"fantasy, dungeons-and-dragons, dragonlance, fiction, science-fiction-fantasy, fantasy, epic-fantasy, fantasy, high-fantasy, fantasy, dragons, fantasy, magic",dir43/29187.Time_of_the_Twins.html,19395.0,https://www.goodreads.com/author/show/869.Margaret_Weis
3.71,2223.0,1400063841,Last Night in Twisted River,2009,"fiction, contemporary, historical-fiction, literary-fiction, novels, book-club, literature",dir43/6323821-last-night-in-twisted-river.html,15453.0,https://www.goodreads.com/author/show/3075.John_Irving
3.45,2041.0,0061020001,"The Awakening (The Vampire Diaries, #1)",1991,"paranormal, vampires, young-adult, fantasy, fantasy, paranormal, romance, romance, paranormal-romance, fantasy, supernatural, fiction, fantasy, urban-fantasy, horror",dir43/395922.The_Awakening.html,36466.0,https://www.goodreads.com/author/show/50873.L_J_Smith
3.91,624.0,0375701230,A Death in the Family,1957,"fiction, classics, literature, novels, historical-fiction, literature, american, family, american, southern, literary-fiction, literature, 20th-century",dir43/113091.A_Death_in_the_Family.html,8356.0,https://www.goodreads.com/author/show/29611.James_Agee
3.99,372.0,1406923044,Barchester Towers (Barchester Chronicles #2),1857,"classics, fiction, literature, literature, 19th-century, historical-fiction, european-literature, british-literature, classics, classic-literature",dir43/125321.Barchester_Towers.html,6895.0,https://www.goodreads.com/author/show/20524.Anthony_Trollope
4.1,611.0,0965900584,The Fabric of the Cosmos,2003,"science, non-fiction, science, physics, science, popular-science, science, astronomy, philosophy",dir43/22435.The_Fabric_of_the_Cosmos.html,16957.0,https://www.goodreads.com/author/show/509.Brian_Greene
4.21,883.0,Unknown,"For You (The 'Burg, #1)",2011,"romance, romance, contemporary-romance, contemporary, romance, romantic-suspense, suspense, mystery, adult, adult-fiction, erotica, womens-fiction, chick-lit, mystery, crime",dir43/10813480-for-you.html,13747.0,https://www.goodreads.com/author/show/2958084.Kristen_Ashley
4.18,776.0,0553805592,"Love Comes Softly (Love Comes Softly, #1)",1979,"christian-fiction, romance, christian, historical-fiction, fiction, romance, christian-romance, romance, historical-romance, inspirational, western, adult",dir43/65497.Love_Comes_Softly.html,21340.0,https://www.goodreads.com/author/show/4049.Janette_Oke
4.01,167.0,006200395X,"The Craving (The Vampire Diaries: Stefan's Diaries, #3)",2011,"paranormal, vampires, young-adult, fantasy, fantasy, paranormal, romance, fantasy, supernatural, romance, paranormal-romance, fantasy, urban-fantasy, paranormal, witches, fiction",dir43/8430908-the-craving.html,5961.0,https://www.goodreads.com/author/show/50873.L_J_Smith
3.79,614.0,140006161X,We Are All Welcome Here,2006,"fiction, womens-fiction, chick-lit, historical-fiction, book-club, adult-fiction, contemporary, womens-fiction, adult, novels, drama",dir43/237231.We_Are_All_Welcome_Here.html,6071.0,https://www.goodreads.com/author/show/3529.Elizabeth_Berg
3.72,470.0,0425209423,"Boys that Bite (Blood Coven Vampire, #1)",2006,"paranormal, vampires, young-adult, fantasy, paranormal, fantasy, romance, romance, paranormal-romance, fantasy, supernatural, fantasy, urban-fantasy, fiction, young-adult, teen",dir43/38564.Boys_that_Bite.html,8350.0,https://www.goodreads.com/author/show/21701.Mari_Mancusi
3.83,2418.0,0152063110,"The Dead and the Gone (Last Survivors, #2)",2008,"young-adult, science-fiction, dystopia, science-fiction, apocalyptic, post-apocalyptic, fiction, young-adult, teen, science-fiction, apocalyptic, adventure, survival",dir43/2169506.The_Dead_and_the_Gone.html,22133.0,https://www.goodreads.com/author/show/1318.Susan_Beth_Pfeffer
4.22,449.0,0316043133,Twilight,2008,"paranormal, vampires, young-adult, fantasy, fantasy, paranormal, romance, fiction, romance, paranormal-romance, young-adult, teen, fantasy, supernatural",dir43/3609760-twilight.html,236858.0,https://www.goodreads.com/author/show/61939.Mark_Cotta_Vaz
4.26,2124.0,Unknown,"Own the Wind (Chaos, #1)",2013,"romance, romance, contemporary-romance, contemporary, adult-fiction, erotica, adult, new-adult, womens-fiction, chick-lit, romance, erotic-romance, fiction, suspense",dir43/16163690-own-the-wind.html,23904.0,https://www.goodreads.com/author/show/2958084.Kristen_Ashley
3.88,662.0,0312990960,The Book of Illusions,2002,"fiction, contemporary, mystery, literature, literature, american, novels, literary-fiction, drama, book-club, american, american-fiction",dir43/50618.The_Book_of_Illusions.html,11887.0,https://www.goodreads.com/author/show/296961.Paul_Auster
3.97,519.0,1860464181,"So Long, See You Tomorrow",1979,"fiction, historical-fiction, novels, book-club, classics, literature, literary-fiction, literature, american, family, adult-fiction",dir43/14276.So_Long_See_You_Tomorrow.html,3472.0,https://www.goodreads.com/author/show/8880.William_Maxwell
4.07,378.0,0805210601,The Sunflower,1969,"non-fiction, world-war-ii, holocaust, philosophy, history, religion, history, world-war-ii, spirituality, academic, school, academic, read-for-school, autobiography, memoir",dir43/133782.The_Sunflower.html,3608.0,https://www.goodreads.com/author/show/77190.Simon_Wiesenthal
3.61,627.0,2266127748,Bonjour Tristesse,1953,"fiction, cultural, france, classics, european-literature, french-literature, novels, romance, literature, literature, 20th-century",dir43/61672.Bonjour_Tristesse.html,9342.0,https://www.goodreads.com/author/show/1357577.Fran_oise_Sagan
4.27,197.0,0060892145,"Long Shadows (Warriors: Power of Three, #5)",2008,"fantasy, animals, fiction, animals, cats, young-adult, childrens, adventure, childrens, middle-grade, animals, animal-fiction, kids",dir43/3342493-long-shadows.html,7876.0,https://www.goodreads.com/author/show/27498.Erin_Hunter
4.07,249.0,0756402972,"Stone of Farewell (Memory, Sorrow, and Thorn, #2)",1990,"fantasy, fiction, fantasy, epic-fantasy, science-fiction-fantasy, fantasy, high-fantasy, epic, adventure, fantasy, magic, speculative-fiction, science-fiction",dir43/28689.Stone_of_Farewell.html,25365.0,https://www.goodreads.com/author/show/6587.Tad_Williams
3.89,677.0,0307279952,A Simple Plan,1993,"fiction, thriller, mystery, mystery, crime, suspense, thriller, mystery-thriller, novels, horror, drama, adventure",dir43/21727.A_Simple_Plan.html,11456.0,https://www.goodreads.com/author/show/12505.Scott_B_Smith
3.94,64.0,8432216941,Hiroshima mon amour,1960,"fiction, cultural, france, culture, film, drama, plays, literature, romance, classics, european-literature, french-literature, historical-fiction",dir43/53044.Hiroshima_mon_amour.html,1829.0,https://www.goodreads.com/author/show/163.Marguerite_Duras
4.11,593.0,Unknown,"Fairest (An Unfortunate Fairy Tale, #2)",2012,"fantasy, young-adult, fantasy, fairy-tales, fantasy, paranormal, romance, fantasy, magic, fantasy, supernatural, fiction, paranormal, fairies, young-adult, teen",dir43/14745338-fairest.html,8441.0,https://www.goodreads.com/author/show/5441556.Chanda_Hahn
3.96,543.0,0486410226,The Railway Children,1906,"classics, childrens, fiction, young-adult, adventure, historical-fiction",dir43/164531.The_Railway_Children.html,24461.0,https://www.goodreads.com/author/show/7935185.E_Nesbit
4.08,155.0,0142402451,"The Long Patrol (Redwall, #10)",1997,"fantasy, young-adult, fiction, childrens, adventure, animals, science-fiction-fantasy, childrens, middle-grade, fantasy, high-fantasy, young-adult, teen",dir43/7981.The_Long_Patrol.html,12020.0,https://www.goodreads.com/author/show/5329.Brian_Jacques
3.82,260.0,0385312377,The Butcher Boy,1992,"literary-fiction, literature, dark, mystery, crime, novels, contemporary, adult-fiction",dir43/82965.The_Butcher_Boy.html,4055.0,https://www.goodreads.com/author/show/47391.Patrick_McCabe
4.35,215.0,0310257719,"Beyond Tuesday Morning (9/11 Series, #2)",2004,"christian-fiction, christian, fiction, romance, inspirational, historical-fiction, romance, christian-romance, contemporary",dir43/97863.Beyond_Tuesday_Morning.html,5801.0,https://www.goodreads.com/author/show/3159984.Karen_Kingsbury
4.02,605.0,1599982714,"Pack Challenge (Magnus Pack, #1)",2006,"fantasy, paranormal, romance, paranormal-romance, romance, paranormal, shapeshifters, adult-fiction, erotica, fantasy, shapeshifters, werewolves, adult, fantasy, urban-fantasy, humor, funny",dir43/112539.Pack_Challenge.html,10803.0,https://www.goodreads.com/author/show/65137.Shelly_Laurenston
4.04,909.0,0689839081,"Among the Impostors (Shadow Children, #2)",2001,"young-adult, science-fiction, dystopia, science-fiction, fiction, childrens, adventure, fantasy",dir43/303472.Among_the_Impostors.html,17802.0,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix
3.78,1317.0,0553804790,The Husband,2006,"fiction, thriller, horror, mystery, suspense, thriller, mystery-thriller, mystery, crime, criticism, adult, drama",dir43/16429.The_Husband.html,30895.0,https://www.goodreads.com/author/show/9355.Dean_Koontz
3.99,1493.0,0843955287,"Dark Prince (Dark, #1)",1999,"fantasy, paranormal, romance, fantasy, romance, paranormal-romance, paranormal, vampires, fiction, adult, fantasy, urban-fantasy, fantasy, supernatural, adult-fiction, erotica",dir43/28866.Dark_Prince.html,29668.0,https://www.goodreads.com/author/show/6268.Christine_Feehan
4.06,1825.0,1423157311,"The Archived (The Archived, #1)",2013,"young-adult, fantasy, fantasy, paranormal, mystery, paranormal, ghosts, romance, science-fiction, dystopia, fantasy, urban-fantasy, fiction, fantasy, supernatural",dir43/10929432-the-archived.html,8431.0,https://www.goodreads.com/author/show/3099544.Victoria_Schwab
3.73,1914.0,0060525118,"Size 12 Is Not Fat (Heather Wells, #1)",2005,"womens-fiction, chick-lit, mystery, fiction, romance, contemporary, young-adult, adult-fiction, humor, funny, romance, contemporary-romance, mystery, crime",dir43/23220.Size_12_Is_Not_Fat.html,49443.0,https://www.goodreads.com/author/show/11654.Meg_Cabot
4.19,84.0,014043089X,De Profundis and Other Writings,1897,"classics, non-fiction, writing, essays, literature, poetry, autobiography, memoir, philosophy, biography, glbt, history",dir43/5304.De_Profundis_and_Other_Writings.html,1929.0,https://www.goodreads.com/author/show/3565.Oscar_Wilde
4.25,408.0,0786715103,Shake Hands with the Devil,2003,"non-fiction, history, cultural, africa, biography, war, politics, cultural, canada, autobiography, memoir, war, military, biography, autobiography",dir43/215758.Shake_Hands_with_the_Devil.html,5636.0,https://www.goodreads.com/author/show/11102.Rom_o_Dallaire
3.97,1362.0,055380555X,No Time for Goodbye,2007,"mystery, thriller, mystery, crime, fiction, suspense, thriller, mystery-thriller, book-club, cultural, canada, adult, adventure",dir43/1225261.No_Time_for_Goodbye.html,13137.0,https://www.goodreads.com/author/show/458771.Linwood_Barclay
4.34,270.0,072325804X,The Complete Tales,1986,"childrens, classics, fiction, childrens, picture-books, fantasy, short-stories, animals, european-literature, british-literature, literature, childrens, juvenile",dir43/19330.The_Complete_Tales.html,45973.0,https://www.goodreads.com/author/show/11593.Beatrix_Potter
3.7,494.0,0670012246,So Much Closer,2011,"young-adult, romance, contemporary, realistic-fiction, womens-fiction, chick-lit, fiction, young-adult, young-adult-romance",dir43/8492805-so-much-closer.html,6716.0,https://www.goodreads.com/author/show/410418.Susane_Colasanti
4.27,2403.0,1476731535,"Beautiful Stranger (Beautiful Bastard, #2)",2013,"romance, adult-fiction, erotica, contemporary, romance, contemporary-romance, adult, new-adult, romance, erotic-romance, humor, funny, womens-fiction, chick-lit, fiction",dir43/16117506-beautiful-stranger.html,37765.0,https://www.goodreads.com/author/show/6556689.Christina_Lauren
4.16,624.0,1416548483,"The Tin Roof Blowdown (Dave Robicheaux, #16)",2007,"mystery, fiction, mystery, crime, thriller, mystery-thriller, thriller, suspense, mystery, detective, american, southern, mystery, noir, book-club",dir43/55018.The_Tin_Roof_Blowdown.html,8582.0,https://www.goodreads.com/author/show/7031.James_Lee_Burke
3.67,619.0,0380821214,"Eric (Discworld, #9)",1990,"fantasy, humor, fiction, humor, comedy, science-fiction-fantasy, humor, funny, adult, fantasy, magic, science-fiction, paranormal, wizards",dir43/64218.Eric.html,28837.0,https://www.goodreads.com/author/show/1654.Terry_Pratchett
3.96,756.0,074326603X,"Imperium (Cicero, #1)",2006,"historical-fiction, fiction, thriller, cultural, italy, roman, politics, novels, mystery, literature, literature, ancient",dir43/243601.Imperium.html,9288.0,https://www.goodreads.com/author/show/575.Robert_Harris
3.75,389.0,1568650949,Bloodline,1978,"fiction, thriller, mystery, suspense, romance, thriller, mystery-thriller, mystery, crime, contemporary, novels, drama",dir43/300225.Bloodline.html,17783.0,https://www.goodreads.com/author/show/9068.Sidney_Sheldon
4.18,200.0,0552142743,"The Masterharper of Pern (Pern, #15)",1998,"science-fiction, fantasy, dragons, fantasy, fiction, science-fiction-fantasy",dir43/24870.The_Masterharper_of_Pern.html,16406.0,https://www.goodreads.com/author/show/26.Anne_McCaffrey
4.29,902.0,0373773102,The Darkest Pleasure (Lords of the Underworld #3),2008,"romance, paranormal-romance, fantasy, paranormal, paranormal, demons, fantasy, adult, fantasy, mythology, fantasy, urban-fantasy, fiction, paranormal, angels, romance",dir43/2712967-the-darkest-pleasure.html,30435.0,https://www.goodreads.com/author/show/48192.Gena_Showalter
3.9,1221.0,0785268839,Wild at Heart,1977,"christian, non-fiction, religion, christianity, religion, spirituality, religion, faith, religion, theology, self-help, relationships, inspirational",dir43/1846.Wild_at_Heart.html,35875.0,https://www.goodreads.com/author/show/1236.John_Eldredge
3.93,949.0,0812550285,"A Crown of Swords (Wheel of Time, #7)",1996,"fantasy, fiction, science-fiction-fantasy, fantasy, high-fantasy, epic, adventure, fantasy, magic, adult, science-fiction, novels",dir43/13890.A_Crown_of_Swords.html,59530.0,https://www.goodreads.com/author/show/6252.Robert_Jordan
3.57,344.0,042518160X,Danse Macabre,1978,"horror, non-fiction, language, writing, reference, writing, essays, criticism, culture, film, writing, books-about-books",dir43/11563.Danse_Macabre.html,15594.0,https://www.goodreads.com/author/show/3389.Stephen_King
4.05,733.0,1551924013,Griffin and Sabine (Griffin & Sabine Trilogy #1),1991,"fiction, art, fantasy, romance, sequential-art, graphic-novels, mystery, adult-fiction, contemporary, adult, childrens, picture-books",dir43/381102.Griffin_and_Sabine.html,26399.0,https://www.goodreads.com/author/show/28699.Nick_Bantock
4.11,150.0,8510053065,Capiṭes da Areia,1937,"classics, fiction, romance, cultural, brazil, european-literature, portuguese-literature, literature, academic, school, novels, adventure, drama",dir43/723456.Capit_es_da_Areia.html,5037.0,https://www.goodreads.com/author/show/52683.Jorge_Amado
4.38,219.0,1421506289,"Death Note, Vol. 7 (Death Note, #7)",2005,"sequential-art, graphic-novels, fantasy, sequential-art, comics, sequential-art, manga, mystery, fiction, horror, young-adult, thriller, fantasy, supernatural",dir43/13621.Death_Note_Vol_7.html,9038.0,https://www.goodreads.com/author/show/1978.Tsugumi_Ohba
3.95,468.0,0140055770,My Uncle Oswald,1979,"fiction, humor, short-stories, humor, comedy, european-literature, british-literature, adult-fiction, erotica, book-club, novels, classics, childrens",dir43/6691.My_Uncle_Oswald.html,5337.0,https://www.goodreads.com/author/show/4273.Roald_Dahl
